Timestamp,Photovoltaics,Gas,Pumped Hydro Storage 1,Pumped Hydro Storage 2
2016-03-01 19:00:00,0.33,6703.79,0.00,0.00
2016-03-01 20:00:00,0.00,6758.50,0.00,0.00
2016-03-01 21:00:00,0.00,6562.19,0.00,0.00
2016-03-01 22:00:00,0.00,6217.49,0.00,0.00
2016-03-01 23:00:00,0.00,5959.42,0.00,0.00
2016-03-02 00:00:00,0.00,5308.73,0.00,0.00
2016-03-02 01:00:00,0.00,4836.85,0.00,0.00
2016-03-02 02:00:00,0.00,4498.60,0.00,0.00
2016-03-02 03:00:00,0.00,4263.58,0.00,0.00
2016-03-02 04:00:00,0.00,4176.02,0.00,0.00
2016-03-02 05:00:00,0.00,4107.82,0.00,0.00
2016-03-02 06:00:00,5.76,4067.04,0.00,0.00
2016-03-02 07:00:00,471.65,3690.54,0.00,0.00
2016-03-02 08:00:00,1974.51,2215.34,0.00,0.00
2016-03-02 09:00:00,3363.18,1410.99,0.00,0.00
2016-03-02 10:00:00,3972.19,1203.82,0.00,0.00
2016-03-02 11:00:00,4191.61,1099.61,0.00,0.00
2016-03-02 12:00:00,4166.28,1270.57,0.00,0.00
2016-03-02 13:00:00,4223.95,1099.53,0.00,0.00
2016-03-02 14:00:00,4136.26,1045.28,0.00,0.00
2016-03-02 15:00:00,3823.93,1310.61,0.00,0.00
2016-03-02 16:00:00,2989.44,1975.52,0.00,0.00
2016-03-02 17:00:00,1189.27,3726.84,0.00,0.00
2016-03-02 18:00:00,120.32,4885.19,0.00,0.00
2016-03-02 19:00:00,0.38,5783.93,0.00,0.00
2016-03-02 20:00:00,0.00,6063.57,0.00,0.00
2016-03-02 21:00:00,0.00,5924.40,0.00,0.00
2016-03-02 22:00:00,0.00,5641.45,0.00,0.00
2016-03-02 23:00:00,0.00,5428.55,0.00,0.00
2016-03-03 00:00:00,0.00,4994.45,0.00,0.00
2016-03-03 01:00:00,0.00,4500.44,0.00,0.00
2016-03-03 02:00:00,0.00,4097.68,0.00,0.00
2016-03-03 03:00:00,0.00,3936.39,0.00,0.00
2016-03-03 04:00:00,0.00,3825.79,0.00,0.00
2016-03-03 05:00:00,0.00,3803.67,0.00,0.00
2016-03-03 06:00:00,6.50,3792.56,0.00,0.00
2016-03-03 07:00:00,489.45,3286.57,0.00,0.00
2016-03-03 08:00:00,1996.36,1681.05,0.00,0.00
2016-03-03 09:00:00,3377.86,658.06,0.00,0.00
2016-03-03 10:00:00,3977.49,482.40,0.00,0.00
2016-03-03 11:00:00,4195.95,608.64,0.00,0.00
2016-03-03 12:00:00,4186.96,838.83,0.00,0.00
2016-03-03 13:00:00,4244.49,835.67,0.00,0.00
2016-03-03 14:00:00,4135.47,694.92,0.00,0.00
2016-03-03 15:00:00,3824.71,915.37,0.00,0.00
2016-03-03 16:00:00,3006.88,1517.53,0.00,0.00
2016-03-03 17:00:00,1217.53,3226.69,0.00,0.00
2016-03-03 18:00:00,128.36,4487.29,0.00,0.00
2016-03-03 19:00:00,0.44,5571.88,0.00,0.00
2016-03-03 20:00:00,0.00,5867.26,0.00,0.00
2016-03-03 21:00:00,0.00,5857.12,0.00,0.00
2016-03-03 22:00:00,0.00,5718.87,0.00,0.00
2016-03-03 23:00:00,0.00,5361.27,0.00,0.00
2016-03-04 00:00:00,0.00,4752.05,0.00,0.00
2016-03-04 01:00:00,0.00,4411.96,0.00,0.00
2016-03-04 02:00:00,0.00,4091.23,0.00,0.00
2016-03-04 03:00:00,0.00,3965.88,0.00,0.00
2016-03-04 04:00:00,0.00,3861.74,0.00,0.00
2016-03-04 05:00:00,0.00,3919.80,0.00,0.00
2016-03-04 06:00:00,6.90,4071.43,0.00,0.00
2016-03-04 07:00:00,459.83,3953.05,0.00,0.00
2016-03-04 08:00:00,1919.95,3120.58,0.00,0.00
2016-03-04 09:00:00,3314.05,2741.22,0.00,0.00
2016-03-04 10:00:00,3933.02,2335.16,0.00,0.00
2016-03-04 11:00:00,4168.70,2351.09,0.00,0.00
2016-03-04 12:00:00,4157.39,2412.17,0.00,0.00
2016-03-04 13:00:00,4229.21,1822.38,0.00,0.00
2016-03-04 14:00:00,4106.96,2155.69,0.00,0.00
2016-03-04 15:00:00,3797.84,2624.25,0.00,0.00
2016-03-04 16:00:00,2957.64,3391.65,0.00,0.00
2016-03-04 17:00:00,1195.82,5145.16,0.00,0.00
2016-03-04 18:00:00,133.47,6063.74,0.00,0.00
2016-03-04 19:00:00,0.57,6871.29,0.00,0.00
2016-03-04 20:00:00,0.00,6991.68,0.00,0.00
2016-03-04 21:00:00,0.00,6704.12,0.00,0.00
2016-03-04 22:00:00,0.00,6465.41,0.00,0.00
2016-03-04 23:00:00,0.00,6055.28,0.00,0.00
2016-03-05 00:00:00,0.00,5344.68,0.00,0.00
2016-03-05 01:00:00,0.00,4841.46,0.00,0.00
2016-03-05 02:00:00,0.00,4562.19,0.00,0.00
2016-03-05 03:00:00,0.00,4330.86,0.00,0.00
2016-03-05 04:00:00,0.00,4296.76,0.00,0.00
2016-03-05 05:00:00,0.00,4243.30,0.00,0.00
2016-03-05 06:00:00,8.15,4347.59,0.00,0.00
2016-03-05 07:00:00,420.89,4211.35,0.00,0.00
2016-03-05 08:00:00,1704.26,3612.76,0.00,0.00
2016-03-05 09:00:00,3046.06,3188.02,0.00,0.00
2016-03-05 10:00:00,3771.29,2785.37,0.00,0.00
2016-03-05 11:00:00,4078.60,2708.47,0.00,0.00
2016-03-05 12:00:00,4113.30,2753.03,0.00,0.00
2016-03-05 13:00:00,4156.55,2251.72,0.00,0.00
2016-03-05 14:00:00,4043.57,2593.27,0.00,0.00
2016-03-05 15:00:00,3720.40,3051.92,0.00,0.00
2016-03-05 16:00:00,2825.67,3936.51,0.00,0.00
2016-03-05 17:00:00,1120.10,5596.01,0.00,0.00
2016-03-05 18:00:00,132.30,6430.81,0.00,0.00
2016-03-05 19:00:00,0.47,7075.99,0.00,0.00
2016-03-05 20:00:00,0.00,7128.08,0.00,0.00
2016-03-05 21:00:00,0.00,6833.15,0.00,0.00
2016-03-05 22:00:00,0.00,6598.13,0.00,0.00
2016-03-05 23:00:00,0.00,6127.16,0.00,0.00
2016-03-06 00:00:00,0.00,5327.17,0.00,0.00
2016-03-06 01:00:00,0.00,4823.02,0.00,0.00
2016-03-06 02:00:00,0.00,4493.99,0.00,0.00
2016-03-06 03:00:00,0.00,4337.31,0.00,0.00
2016-03-06 04:00:00,0.00,4292.15,0.00,0.00
2016-03-06 05:00:00,0.00,4271.87,0.00,0.00
2016-03-06 06:00:00,8.04,4338.49,0.00,0.00
2016-03-06 07:00:00,428.46,4234.20,0.00,0.00
2016-03-06 08:00:00,1870.82,3428.70,0.00,0.00
2016-03-06 09:00:00,3225.92,2930.74,0.00,0.00
2016-03-06 10:00:00,3834.47,2553.52,0.00,0.00
2016-03-06 11:00:00,4050.37,2443.61,0.00,0.00
2016-03-06 12:00:00,4013.90,2492.98,0.00,0.00
2016-03-06 13:00:00,3986.51,2083.51,0.00,0.00
2016-03-06 14:00:00,3806.05,2404.06,0.00,0.00
2016-03-06 15:00:00,3464.04,2873.26,0.00,0.00
2016-03-06 16:00:00,2673.71,3633.18,0.00,0.00
2016-03-06 17:00:00,1109.48,5128.29,0.00,0.00
2016-03-06 18:00:00,139.57,5889.89,0.00,0.00
2016-03-06 19:00:00,0.57,6719.22,0.00,0.00
2016-03-06 20:00:00,0.00,6953.89,0.00,0.00
2016-03-06 21:00:00,0.00,6709.65,0.00,0.00
2016-03-06 22:00:00,0.00,6382.46,0.00,0.00
2016-03-06 23:00:00,0.00,6035.00,0.00,0.00
2016-03-07 00:00:00,0.00,5298.60,0.00,0.00
2016-03-07 01:00:00,0.00,4804.59,0.00,0.00
2016-03-07 02:00:00,0.00,4466.34,0.00,0.00
2016-03-07 03:00:00,0.00,4292.15,0.00,0.00
2016-03-07 04:00:00,0.00,4215.65,0.00,0.00
2016-03-07 05:00:00,0.00,4205.51,0.00,0.00
2016-03-07 06:00:00,10.89,4299.70,0.00,0.00
2016-03-07 07:00:00,527.30,3978.67,0.00,0.00
2016-03-07 08:00:00,2053.67,3131.56,0.00,0.00
2016-03-07 09:00:00,3361.03,2751.39,0.00,0.00
2016-03-07 10:00:00,3951.62,2364.48,0.00,0.00
2016-03-07 11:00:00,4184.73,2203.27,0.00,0.00
2016-03-07 12:00:00,4176.34,2253.13,0.00,0.00
2016-03-07 13:00:00,4255.31,1668.16,0.00,0.00
2016-03-07 14:00:00,4151.71,1922.00,0.00,0.00
2016-03-07 15:00:00,3856.61,2374.71,0.00,0.00
2016-03-07 16:00:00,3070.25,3044.93,0.00,0.00
2016-03-07 17:00:00,1296.66,4746.63,0.00,0.00
2016-03-07 18:00:00,148.96,5703.55,0.00,0.00
2016-03-07 19:00:00,0.65,6533.89,0.00,0.00
2016-03-07 20:00:00,0.00,6847.90,0.00,0.00
2016-03-07 21:00:00,0.00,6576.93,0.00,0.00
2016-03-07 22:00:00,0.00,6349.28,0.00,0.00
2016-03-07 23:00:00,0.00,5925.32,0.00,0.00
2016-03-08 00:00:00,0.00,5210.12,0.00,0.00
2016-03-08 01:00:00,0.00,4678.32,0.00,0.00
2016-03-08 02:00:00,0.00,4425.79,0.00,0.00
2016-03-08 03:00:00,0.00,4267.26,0.00,0.00
2016-03-08 04:00:00,0.00,4181.55,0.00,0.00
2016-03-08 05:00:00,0.00,4147.45,0.00,0.00
2016-03-08 06:00:00,13.72,4248.94,0.00,0.00
2016-03-08 07:00:00,582.98,3899.95,0.00,0.00
2016-03-08 08:00:00,2145.43,3039.81,0.00,0.00
2016-03-08 09:00:00,3435.41,2571.01,0.00,0.00
2016-03-08 10:00:00,3993.79,2247.66,0.00,0.00
2016-03-08 11:00:00,4210.00,2083.07,0.00,0.00
2016-03-08 12:00:00,4210.77,2121.00,0.00,0.00
2016-03-08 13:00:00,4258.30,1584.07,0.00,0.00
2016-03-08 14:00:00,4133.92,1843.01,0.00,0.00
2016-03-08 15:00:00,3813.25,2218.06,0.00,0.00
2016-03-08 16:00:00,2981.56,2986.16,0.00,0.00
2016-03-08 17:00:00,1216.30,4645.43,0.00,0.00
2016-03-08 18:00:00,134.29,5507.16,0.00,0.00
2016-03-08 19:00:00,0.74,6259.14,0.00,0.00
2016-03-08 20:00:00,0.00,6570.48,0.00,0.00
2016-03-08 21:00:00,0.00,6385.23,0.00,0.00
2016-03-08 22:00:00,0.00,6095.83,0.00,0.00
2016-03-08 23:00:00,0.00,5761.27,0.00,0.00
2016-03-09 00:00:00,0.00,5117.95,0.00,0.00
2016-03-09 01:00:00,0.00,4657.12,0.00,0.00
2016-03-09 02:00:00,0.00,4321.64,0.00,0.00
2016-03-09 03:00:00,0.00,4155.74,0.00,0.00
2016-03-09 04:00:00,0.00,4033.16,0.00,0.00
2016-03-09 05:00:00,0.00,3978.79,0.00,0.00
2016-03-09 06:00:00,17.99,3955.27,0.00,0.00
2016-03-09 07:00:00,614.34,3270.43,0.00,0.00
2016-03-09 08:00:00,2149.78,1914.72,0.00,0.00
2016-03-09 09:00:00,3411.85,1174.30,0.00,0.00
2016-03-09 10:00:00,3994.27,883.13,0.00,0.00
2016-03-09 11:00:00,4225.35,777.40,0.00,0.00
2016-03-09 12:00:00,4236.50,859.33,0.00,0.00
2016-03-09 13:00:00,4253.38,748.44,0.00,0.00
2016-03-09 14:00:00,4110.14,773.71,0.00,0.00
2016-03-09 15:00:00,3775.29,1032.06,0.00,0.00
2016-03-09 16:00:00,2943.51,1713.62,0.00,0.00
2016-03-09 17:00:00,1149.05,3480.42,0.00,0.00
2016-03-09 18:00:00,111.49,4541.95,0.00,0.00
2016-03-09 19:00:00,0.44,5511.06,0.00,0.00
2016-03-09 20:00:00,0.00,5901.36,0.00,0.00
2016-03-09 21:00:00,0.00,5688.46,0.00,0.00
2016-03-09 22:00:00,0.00,5459.89,0.00,0.00
2016-03-09 23:00:00,0.00,5176.94,0.00,0.00
2016-03-10 00:00:00,0.00,4784.31,0.00,0.00
2016-03-10 01:00:00,0.00,4342.84,0.00,0.00
2016-03-10 02:00:00,0.00,3993.53,0.00,0.00
2016-03-10 03:00:00,0.00,3765.88,0.00,0.00
2016-03-10 04:00:00,0.00,3690.31,0.00,0.00
2016-03-10 05:00:00,0.00,3655.28,0.00,0.00
2016-03-10 06:00:00,20.97,3656.44,0.00,0.00
2016-03-10 07:00:00,635.83,2806.55,0.00,0.00
2016-03-10 08:00:00,2203.69,1309.66,0.00,0.00
2016-03-10 09:00:00,3465.48,390.73,0.00,0.00
2016-03-10 10:00:00,4016.53,217.56,0.00,0.00
2016-03-10 11:00:00,4238.05,252.25,0.00,0.00
2016-03-10 12:00:00,4248.87,413.78,0.00,0.00
2016-03-10 13:00:00,4272.77,282.98,0.00,0.00
2016-03-10 14:00:00,4145.68,197.16,0.00,0.00
2016-03-10 15:00:00,3831.75,402.34,0.00,0.00
2016-03-10 16:00:00,3032.75,1013.32,0.00,0.00
2016-03-10 17:00:00,1248.12,2762.00,0.00,0.00
2016-03-10 18:00:00,131.00,3997.10,0.00,0.00
2016-03-10 19:00:00,0.65,5012.23,0.00,0.00
2016-03-10 20:00:00,0.00,5462.65,0.00,0.00
2016-03-10 21:00:00,0.00,5441.45,0.00,0.00
2016-03-10 22:00:00,0.00,5257.12,0.00,0.00
2016-03-10 23:00:00,0.00,4947.45,0.00,0.00
2016-03-11 00:00:00,0.00,4519.80,0.00,0.00
2016-03-11 01:00:00,0.00,4150.21,0.00,0.00
2016-03-11 02:00:00,0.00,3890.31,0.00,0.00
2016-03-11 03:00:00,0.00,3752.06,0.00,0.00
2016-03-11 04:00:00,0.00,3721.64,0.00,0.00
2016-03-11 05:00:00,0.00,3741.92,0.00,0.00
2016-03-11 06:00:00,23.64,3869.43,0.00,0.00
2016-03-11 07:00:00,672.21,3415.33,0.00,0.00
2016-03-11 08:00:00,2197.90,2601.16,0.00,0.00
2016-03-11 09:00:00,3427.80,2307.66,0.00,0.00
2016-03-11 10:00:00,3992.81,2091.04,0.00,0.00
2016-03-11 11:00:00,4220.36,2017.40,0.00,0.00
2016-03-11 12:00:00,4246.23,2045.91,0.00,0.00
2016-03-11 13:00:00,4272.26,1579.33,0.00,0.00
2016-03-11 14:00:00,4152.37,1902.91,0.00,0.00
2016-03-11 15:00:00,3851.57,2299.55,0.00,0.00
2016-03-11 16:00:00,3072.21,2977.53,0.00,0.00
2016-03-11 17:00:00,1304.24,4698.50,0.00,0.00
2016-03-11 18:00:00,145.45,5603.84,0.00,0.00
2016-03-11 19:00:00,0.81,6346.63,0.00,0.00
2016-03-11 20:00:00,0.00,6572.32,0.00,0.00
2016-03-11 21:00:00,0.00,6375.09,0.00,0.00
2016-03-11 22:00:00,0.00,6049.75,0.00,0.00
2016-03-11 23:00:00,0.00,5704.12,0.00,0.00
2016-03-12 00:00:00,0.00,5046.98,0.00,0.00
2016-03-12 01:00:00,0.00,4554.82,0.00,0.00
2016-03-12 02:00:00,0.00,4297.68,0.00,0.00
2016-03-12 03:00:00,0.00,4147.45,0.00,0.00
2016-03-12 04:00:00,0.00,4072.79,0.00,0.00
2016-03-12 05:00:00,0.00,4006.44,0.00,0.00
2016-03-12 06:00:00,25.11,4136.16,0.00,0.00
2016-03-12 07:00:00,651.15,3724.87,0.00,0.00
2016-03-12 08:00:00,2223.45,2888.05,0.00,0.00
2016-03-12 09:00:00,3467.17,2512.53,0.00,0.00
2016-03-12 10:00:00,4018.95,2097.15,0.00,0.00
2016-03-12 11:00:00,4242.36,1967.76,0.00,0.00
2016-03-12 12:00:00,4249.05,2034.80,0.00,0.00
2016-03-12 13:00:00,4203.13,1658.60,0.00,0.00
2016-03-12 14:00:00,4022.94,2017.59,0.00,0.00
2016-03-12 15:00:00,3640.73,2520.53,0.00,0.00
2016-03-12 16:00:00,2793.65,3290.20,0.00,0.00
2016-03-12 17:00:00,1126.06,4897.88,0.00,0.00
2016-03-12 18:00:00,132.39,5634.41,0.00,0.00
2016-03-12 19:00:00,0.84,6300.52,0.00,0.00
2016-03-12 20:00:00,0.00,6623.01,0.00,0.00
2016-03-12 21:00:00,0.00,6366.79,0.00,0.00
2016-03-12 22:00:00,0.00,6104.12,0.00,0.00
2016-03-12 23:00:00,0.00,5752.97,0.00,0.00
2016-03-13 00:00:00,0.00,5071.87,0.00,0.00
2016-03-13 01:00:00,0.00,4541.92,0.00,0.00
2016-03-13 02:00:00,0.00,4293.07,0.00,0.00
2016-03-13 03:00:00,0.00,4172.33,0.00,0.00
2016-03-13 04:00:00,0.00,4097.68,0.00,0.00
2016-03-13 05:00:00,0.00,4046.07,0.00,0.00
2016-03-13 06:00:00,21.04,4180.78,0.00,0.00
2016-03-13 07:00:00,466.29,3878.39,0.00,0.00
2016-03-13 08:00:00,1793.36,3319.98,0.00,0.00
2016-03-13 09:00:00,3056.42,2794.25,0.00,0.00
2016-03-13 10:00:00,3665.02,2437.26,0.00,0.00
2016-03-13 11:00:00,3867.18,2368.74,0.00,0.00
2016-03-13 12:00:00,3859.83,2434.15,0.00,0.00
2016-03-13 13:00:00,3777.73,2013.95,0.00,0.00
2016-03-13 14:00:00,3547.23,2392.83,0.00,0.00
2016-03-13 15:00:00,3211.41,2894.56,0.00,0.00
2016-03-13 16:00:00,2419.09,3626.05,0.00,0.00
2016-03-13 17:00:00,988.38,4994.08,0.00,0.00
2016-03-13 18:00:00,132.11,5663.26,0.00,0.00
2016-03-13 19:00:00,0.98,6235.86,0.00,0.00
2016-03-13 20:00:00,0.00,6596.29,0.00,0.00
2016-03-13 21:00:00,0.00,6361.26,0.00,0.00
2016-03-13 22:00:00,0.00,6080.16,0.00,0.00
2016-03-13 23:00:00,0.00,5717.95,0.00,0.00
2016-03-14 00:00:00,0.00,5031.32,0.00,0.00
2016-03-14 01:00:00,0.00,4548.37,0.00,0.00
2016-03-14 02:00:00,0.00,4254.36,0.00,0.00
2016-03-14 03:00:00,0.00,4146.53,0.00,0.00
2016-03-14 04:00:00,0.00,4105.05,0.00,0.00
2016-03-14 05:00:00,0.00,4117.96,0.00,0.00
2016-03-14 06:00:00,28.53,4157.63,0.00,0.00
2016-03-14 07:00:00,659.52,3685.16,0.00,0.00
2016-03-14 08:00:00,2232.93,2792.86,0.00,0.00
2016-03-14 09:00:00,3422.45,2426.37,0.00,0.00
2016-03-14 10:00:00,3976.53,2135.89,0.00,0.00
2016-03-14 11:00:00,4125.88,2069.48,0.00,0.00
2016-03-14 12:00:00,4069.39,2158.23,0.00,0.00
2016-03-14 13:00:00,4004.49,1810.24,0.00,0.00
2016-03-14 14:00:00,3780.61,2248.86,0.00,0.00
2016-03-14 15:00:00,3379.95,2752.74,0.00,0.00
2016-03-14 16:00:00,2581.89,3475.23,0.00,0.00
2016-03-14 17:00:00,1048.12,4975.82,0.00,0.00
2016-03-14 18:00:00,137.00,5584.64,0.00,0.00
2016-03-14 19:00:00,1.12,6194.24,0.00,0.00
2016-03-14 20:00:00,0.00,6552.97,0.00,0.00
2016-03-14 21:00:00,0.00,6350.20,0.00,0.00
2016-03-14 22:00:00,0.00,6039.61,0.00,0.00
2016-03-14 23:00:00,0.00,5740.99,0.00,0.00
2016-03-15 00:00:00,0.00,5049.75,0.00,0.00
2016-03-15 01:00:00,0.00,4529.01,0.00,0.00
2016-03-15 02:00:00,0.00,4263.58,0.00,0.00
2016-03-15 03:00:00,0.00,4142.84,0.00,0.00
2016-03-15 04:00:00,0.00,4093.07,0.00,0.00
2016-03-15 05:00:00,0.00,4070.03,0.00,0.00
2016-03-15 06:00:00,33.01,4122.74,0.00,0.00
2016-03-15 07:00:00,673.32,3648.33,0.00,0.00
2016-03-15 08:00:00,2234.41,2854.04,0.00,0.00
2016-03-15 09:00:00,3426.85,2492.94,0.00,0.00
2016-03-15 10:00:00,3945.06,2148.93,0.00,0.00
2016-03-15 11:00:00,4144.16,2049.37,0.00,0.00
2016-03-15 12:00:00,4141.88,2144.73,0.00,0.00
2016-03-15 13:00:00,4076.26,1767.96,0.00,0.00
2016-03-15 14:00:00,3836.95,2161.18,0.00,0.00
2016-03-15 15:00:00,3509.15,2559.03,0.00,0.00
2016-03-15 16:00:00,2726.61,3231.90,0.00,0.00
2016-03-15 17:00:00,1161.11,4693.25,0.00,0.00
2016-03-15 18:00:00,149.42,5473.60,0.00,0.00
2016-03-15 19:00:00,1.11,6066.15,0.00,0.00
2016-03-15 20:00:00,0.00,6458.04,0.00,0.00
2016-03-15 21:00:00,0.00,6156.66,0.00,0.00
2016-03-15 22:00:00,0.00,5859.88,0.00,0.00
2016-03-15 23:00:00,0.00,5556.66,0.00,0.00
2016-03-16 00:00:00,0.00,4950.21,0.00,0.00
2016-03-16 01:00:00,0.00,4548.37,0.00,0.00
2016-03-16 02:00:00,0.00,4248.83,0.00,0.00
2016-03-16 03:00:00,0.00,4031.32,0.00,0.00
2016-03-16 04:00:00,0.00,3938.23,0.00,0.00
2016-03-16 05:00:00,0.00,3936.39,0.00,0.00
2016-03-16 06:00:00,42.61,3878.11,0.00,0.00
2016-03-16 07:00:00,786.99,3001.94,0.00,0.00
2016-03-16 08:00:00,2392.63,1640.53,0.00,0.00
2016-03-16 09:00:00,3535.75,1035.66,0.00,0.00
2016-03-16 10:00:00,4044.46,859.67,0.00,0.00
2016-03-16 11:00:00,4251.60,757.60,0.00,0.00
2016-03-16 12:00:00,4219.17,876.66,0.00,0.00
2016-03-16 13:00:00,4169.33,812.21,0.00,0.00
2016-03-16 14:00:00,3983.59,797.96,0.00,0.00
2016-03-16 15:00:00,3661.60,1162.34,0.00,0.00
2016-03-16 16:00:00,2926.01,1764.30,0.00,0.00
2016-03-16 17:00:00,1301.51,3314.14,0.00,0.00
2016-03-16 18:00:00,166.13,4516.80,0.00,0.00
2016-03-16 19:00:00,1.27,5279.82,0.00,0.00
2016-03-16 20:00:00,0.00,5816.57,0.00,0.00
2016-03-16 21:00:00,0.00,5592.60,0.00,0.00
2016-03-16 22:00:00,0.00,5246.06,0.00,0.00
2016-03-16 23:00:00,0.00,5007.35,0.00,0.00
2016-03-17 00:00:00,0.00,4557.59,0.00,0.00
2016-03-17 01:00:00,0.00,4143.76,0.00,0.00
2016-03-17 02:00:00,0.00,3827.63,0.00,0.00
2016-03-17 03:00:00,0.00,3664.50,0.00,0.00
2016-03-17 04:00:00,0.00,3550.22,0.00,0.00
2016-03-17 05:00:00,0.00,3560.35,0.00,0.00
2016-03-17 06:00:00,41.06,3526.67,0.00,0.00
2016-03-17 07:00:00,681.86,2694.16,0.00,0.00
2016-03-17 08:00:00,2245.89,1249.03,0.00,0.00
2016-03-17 09:00:00,3413.42,424.35,0.00,0.00
2016-03-17 10:00:00,3947.27,282.20,0.00,0.00
2016-03-17 11:00:00,4155.91,282.78,0.00,0.00
2016-03-17 12:00:00,4174.27,368.57,0.00,0.00
2016-03-17 13:00:00,4146.36,390.95,0.00,0.00
2016-03-17 14:00:00,3914.52,347.22,0.00,0.00
2016-03-17 15:00:00,3556.21,531.34,0.00,0.00
2016-03-17 16:00:00,2806.70,1170.24,0.00,0.00
2016-03-17 17:00:00,1221.36,2760.19,0.00,0.00
2016-03-17 18:00:00,154.81,3967.75,0.00,0.00
2016-03-17 19:00:00,1.14,4785.02,0.00,0.00
2016-03-17 20:00:00,0.00,5365.88,0.00,0.00
2016-03-17 21:00:00,0.00,5384.31,0.00,0.00
2016-03-17 22:00:00,0.00,5199.98,0.00,0.00
2016-03-17 23:00:00,0.00,4891.22,0.00,0.00
2016-03-18 00:00:00,0.00,4314.27,0.00,0.00
2016-03-18 01:00:00,0.00,4049.75,0.00,0.00
2016-03-18 02:00:00,0.00,3788.92,0.00,0.00
2016-03-18 03:00:00,0.00,3689.39,0.00,0.00
2016-03-18 04:00:00,0.00,3584.32,0.00,0.00
2016-03-18 05:00:00,0.00,3630.40,0.00,0.00
2016-03-18 06:00:00,56.80,3750.55,0.00,0.00
2016-03-18 07:00:00,826.53,3212.16,0.00,0.00
2016-03-18 08:00:00,2404.29,2398.45,0.00,0.00
2016-03-18 09:00:00,3537.63,2159.12,0.00,0.00
2016-03-18 10:00:00,4056.80,2021.52,0.00,0.00
2016-03-18 11:00:00,4278.13,1958.71,0.00,0.00
2016-03-18 12:00:00,4327.12,2023.09,0.00,0.00
2016-03-18 13:00:00,4307.15,1628.31,0.00,0.00
2016-03-18 14:00:00,4161.67,1986.69,0.00,0.00
2016-03-18 15:00:00,3844.39,2414.57,0.00,0.00
2016-03-18 16:00:00,3092.01,3079.40,0.00,0.00
2016-03-18 17:00:00,1359.02,4805.01,0.00,0.00
2016-03-18 18:00:00,172.87,5732.18,0.00,0.00
2016-03-18 19:00:00,1.42,6232.65,0.00,0.00
2016-03-18 20:00:00,0.00,6673.71,0.00,0.00
2016-03-18 21:00:00,0.00,6354.81,0.00,0.00
2016-03-18 22:00:00,0.00,6127.16,0.00,0.00
2016-03-18 23:00:00,0.00,5715.18,0.00,0.00
2016-03-19 00:00:00,0.00,4978.78,0.00,0.00
2016-03-19 01:00:00,0.00,4512.42,0.00,0.00
2016-03-19 02:00:00,0.00,4331.78,0.00,0.00
2016-03-19 03:00:00,0.00,4198.14,0.00,0.00
2016-03-19 04:00:00,0.00,4121.64,0.00,0.00
2016-03-19 05:00:00,0.00,4059.89,0.00,0.00
2016-03-19 06:00:00,47.04,4148.33,0.00,0.00
2016-03-19 07:00:00,693.87,3652.66,0.00,0.00
2016-03-19 08:00:00,2120.60,2993.67,0.00,0.00
2016-03-19 09:00:00,3161.06,2884.08,0.00,0.00
2016-03-19 10:00:00,3716.10,2584.34,0.00,0.00
2016-03-19 11:00:00,3968.66,2446.98,0.00,0.00
2016-03-19 12:00:00,4019.82,2476.01,0.00,0.00
2016-03-19 13:00:00,4072.75,1988.06,0.00,0.00
2016-03-19 14:00:00,4001.72,2237.89,0.00,0.00
2016-03-19 15:00:00,3762.89,2641.70,0.00,0.00
2016-03-19 16:00:00,3047.65,3260.15,0.00,0.00
2016-03-19 17:00:00,1329.54,4913.75,0.00,0.00
2016-03-19 18:00:00,171.54,5770.37,0.00,0.00
2016-03-19 19:00:00,1.20,6321.35,0.00,0.00
2016-03-19 20:00:00,0.00,6866.33,0.00,0.00
2016-03-19 21:00:00,0.00,6678.31,0.00,0.00
2016-03-19 22:00:00,0.00,6398.13,0.00,0.00
2016-03-19 23:00:00,0.00,5977.86,0.00,0.00
2016-03-20 00:00:00,0.00,5228.55,0.00,0.00
2016-03-20 01:00:00,0.00,4711.50,0.00,0.00
2016-03-20 02:00:00,0.00,4447.91,0.00,0.00
2016-03-20 03:00:00,0.00,4277.40,0.00,0.00
2016-03-20 04:00:00,0.00,4246.99,0.00,0.00
2016-03-20 05:00:00,0.00,4248.83,0.00,0.00
2016-03-20 06:00:00,59.84,4303.27,0.00,0.00
2016-03-20 07:00:00,750.30,3675.49,0.00,0.00
2016-03-20 08:00:00,2196.82,3070.44,0.00,0.00
2016-03-20 09:00:00,3266.50,2915.04,0.00,0.00
2016-03-20 10:00:00,3791.23,2588.47,0.00,0.00
2016-03-20 11:00:00,4055.41,2497.56,0.00,0.00
2016-03-20 12:00:00,4165.93,2440.50,0.00,0.00
2016-03-20 13:00:00,4160.27,1957.68,0.00,0.00
2016-03-20 14:00:00,4017.42,2339.24,0.00,0.00
2016-03-20 15:00:00,3704.45,2742.53,0.00,0.00
2016-03-20 16:00:00,3002.07,3404.36,0.00,0.00
2016-03-20 17:00:00,1378.63,4958.67,0.00,0.00
2016-03-20 18:00:00,185.79,5865.79,0.00,0.00
2016-03-20 19:00:00,1.25,6374.76,0.00,0.00
2016-03-20 20:00:00,0.00,7022.09,0.00,0.00
2016-03-20 21:00:00,0.00,6815.64,0.00,0.00
