sit,,Mid,Mid,Mid,North,North,North,South,South,South
Production per timestep [MWh],,Curtailment,Gas plant,Photovoltaics,Curtailment,Gas plant,Photovoltaics,Curtailment,Gas plant,Photovoltaics
stf,t,,,,,,,,,
2019,833,0.0,51093.2190089,61.7843674314,0.0,15000.0,0.0,0.0,2768.76994934,2106.78655013
2019,834,0.0,55926.2756398,0.0,0.0,15000.0,0.0,0.0,4390.67289313,569.675893294
2019,835,0.0,55831.4643903,0.0,0.0,14809.2965999,0.0,0.0,5385.93060384,37.0891396239
2019,836,0.0,53218.0276322,0.0,0.0,14482.2017004,0.0,0.0,6340.98841519,0.0
2019,837,0.0,52402.2894676,0.0,0.0,13963.8012976,0.0,0.0,6611.95507131,0.0
2019,838,0.0,54010.7060607,0.0,0.0,13382.3826114,0.0,0.0,6595.36527604,0.0
2019,839,0.0,51382.8569675,0.0,0.0,12776.2067425,0.0,0.0,6421.17242568,0.0
2019,840,0.0,48745.3996509,0.0,0.0,12347.8324589,0.0,0.0,6070.94341437,0.0
2019,841,0.0,47246.5168043,0.0,0.0,12224.7967627,0.0,0.0,5351.13063061,0.0
2019,842,0.0,46402.914792,0.0,0.0,12213.5434978,0.0,0.0,4741.916482,0.0
2019,843,0.0,46227.0843042,0.0,0.0,12353.8342002,0.0,0.0,4455.28168591,0.0
2019,844,0.0,46978.4473722,0.0,0.0,12650.1701757,0.0,0.0,4350.21298252,0.0
2019,845,0.0,49219.0850633,0.0,0.0,13359.125864,0.0,0.0,4277.40221438,0.0
2019,846,0.0,54948.4686621,0.0,0.0,14960.0903495,0.0,0.0,4246.98758971,0.0
2019,847,0.0,62600.3650365,0.0,0.0,15000.0,0.0,0.0,4363.11615662,0.0
2019,848,0.0,58667.0544372,6351.20649713,0.0,15000.0,0.0,0.0,4788.94147354,82.928404765
2019,849,0.0,56692.5041808,8484.94285861,0.0,15000.0,220.673566656,0.0,4920.77449768,686.576304361
2019,850,0.0,56060.7550026,10753.3426766,0.0,15000.0,334.950949389,0.0,4730.40867221,1892.60626261
2019,851,0.0,56483.7602577,11708.417541,0.0,15000.0,440.361983461,0.0,4294.43646375,2763.59976933
2019,852,0.0,56237.7092923,11287.7723656,0.0,15000.0,466.961029442,0.0,3992.30486348,3145.91538007
2019,853,0.0,56175.3026851,10363.3733888,0.0,15000.0,438.391683759,0.0,3982.0269036,3180.15637758
2019,854,0.0,58044.8569164,7911.89794001,0.0,15000.0,325.099450877,0.0,3731.93418928,2966.65647956
2019,855,0.0,61248.1949407,4432.95202338,0.0,15000.0,140.876428714,0.0,4098.1820081,2691.65253474
2019,856,0.0,64169.6654257,1176.82934127,0.0,15000.0,9.85149851144,0.0,4866.23742015,2066.45369309
2019,857,0.0,69133.0604265,12.5706250046,0.0,15000.0,0.0,0.0,5807.59306425,1094.68342432
2019,858,0.0,70322.5511344,0.0,0.0,15000.0,0.0,0.0,6584.88297633,310.020269903
2019,859,0.0,68207.6087338,0.0,0.0,15000.0,0.0,0.0,6865.98662191,30.75993491
2019,860,0.0,64713.279448,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,861,0.0,62040.6272599,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,862,0.0,60118.8073237,0.0,0.0,14736.525487,0.0,0.0,7200.0,0.0
2019,863,0.0,55239.5978304,0.0,0.0,13966.8021682,0.0,0.0,7200.0,0.0
2019,864,0.0,51751.8127451,0.0,0.0,13540.6785376,0.0,0.0,6717.94542999,0.0
2019,865,0.0,49705.2611661,0.0,0.0,13380.1319585,0.0,0.0,5932.69512044,0.0
2019,866,0.0,48953.8980982,0.0,0.0,13330.6175929,0.0,0.0,5327.167593,0.0
2019,867,0.0,49155.670789,0.0,0.0,13374.8804348,0.0,0.0,4934.54243822,0.0
2019,868,0.0,50284.6370357,0.0,0.0,13633.7055274,0.0,0.0,4727.16999732,0.0
2019,869,0.0,52565.629265,0.0,0.0,14382.4227516,0.0,0.0,4668.18405857,0.0
2019,870,0.0,59802.7384738,0.0,0.0,15000.0,0.0,0.0,4639.61274449,0.0
2019,871,0.0,67977.9623542,0.0,0.0,15000.0,0.0,0.0,4713.34516792,0.0
2019,872,0.0,66598.8842377,3036.97648264,0.0,15000.0,0.0,0.0,5010.46346701,73.3871286586
2019,873,0.0,67363.1937455,1934.82021642,0.0,15000.0,188.163621568,0.0,5151.38953715,700.199917508
2019,874,0.0,66830.8329019,3148.76343738,0.0,15000.0,244.317163084,0.0,4699.94921848,2030.89938561
2019,875,0.0,66519.519818,4037.89341367,0.0,15000.0,358.594545816,0.0,4127.71540232,2980.09021657
2019,876,0.0,65745.4532822,4287.02844223,0.0,15000.0,404.89658882,0.0,3835.05002429,3350.17463921
2019,877,0.0,64622.8310146,4392.49191456,0.0,15000.0,487.649176316,0.0,3814.30871128,3405.01719805
2019,878,0.0,65128.9501089,3533.08357796,0.0,15000.0,337.906398942,0.0,3361.96235519,3288.70223842
2019,879,0.0,66345.1674969,2158.87761149,0.0,15000.0,124.128881244,0.0,3863.23491587,3006.78363745
2019,880,0.0,67038.2613485,752.087261788,0.0,15000.0,13.792097916,0.0,4521.22628592,2573.67615887
2019,881,0.0,71277.1866154,62.700445367,0.0,15000.0,0.0,0.0,5351.51755487,1678.86901942
2019,882,0.0,73451.4920643,0.0,0.0,15000.0,0.0,0.0,6522.21388436,530.292416961
2019,883,0.0,71350.9382498,0.0,0.0,15000.0,0.0,0.0,7102.25005486,49.7950180873
2019,884,0.0,67921.4435867,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,885,0.0,65044.6704025,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,886,0.0,62620.1914402,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,887,0.0,57102.6323429,0.0,0.0,14999.1016678,0.0,0.0,7194.44121642,0.0
2019,888,0.0,53905.9764259,0.0,0.0,14578.2295608,0.0,0.0,6728.08363821,0.0
2019,889,0.0,52064.0800048,0.0,0.0,14448.4419057,0.0,0.0,5933.61677573,0.0
2019,890,0.0,51474.1350895,0.0,0.0,14412.431458,0.0,0.0,5270.94662013,0.0
2019,891,0.0,51552.9225212,0.0,0.0,14555.723031,0.0,0.0,4858.9667042,0.0
2019,892,0.0,52363.8565741,0.0,0.0,14766.5341933,0.0,0.0,4644.22102095,0.0
2019,893,0.0,54782.9184976,0.0,0.0,15000.0,0.0,0.0,4569.56694223,0.0
2019,894,0.0,62872.1945446,0.0,0.0,15000.0,0.0,0.0,4594.45163514,0.0
2019,895,0.0,70336.9167584,0.0,0.0,15000.0,0.0,0.0,4672.79233503,0.0
2019,896,0.0,67118.0416279,4998.4011291,0.0,15000.0,0.0,0.0,4990.10232801,116.789649985
2019,897,0.0,67137.5899949,4586.52231063,0.0,15000.0,313.277652664,0.0,4789.86662906,1028.54323506
2019,898,0.0,65601.4299643,6552.31105059,0.0,15000.0,360.564845519,0.0,4018.840819,2684.35812631
2019,899,0.0,64749.3652981,7695.04193537,0.0,15000.0,484.693726763,0.0,3561.82289574,3501.74326909
2019,900,0.0,63430.083669,8177.02616252,0.0,15000.0,508.33732319,0.0,3396.74013315,3804.15267033
2019,901,0.0,62064.8249495,8999.11704655,0.0,15000.0,481.738277209,0.0,3399.70756497,3888.74249133
2019,902,0.0,63412.1814425,6894.54249935,0.0,15000.0,326.084600729,0.0,2914.83173662,3943.20529789
2019,903,0.0,65599.7296953,4262.59969728,0.0,15000.0,128.069480649,0.0,3310.82063233,3800.67160774
2019,904,0.0,68251.8834873,1172.47797108,0.0,15000.0,24.6287462786,0.0,4104.85404047,3342.12072621
2019,905,0.0,72767.4248406,16.0313638722,0.0,15000.0,0.0,0.0,5132.35212878,2232.59531683
2019,906,0.0,74295.0616415,0.0,0.0,15000.0,0.0,0.0,6728.70567259,699.835988237
2019,907,0.0,72060.791577,0.0,0.0,15000.0,0.0,0.0,7200.0,59.5103473232
2019,908,0.0,68472.7535675,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,909,0.0,65281.5000928,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,910,0.0,62544.3518633,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,911,0.0,56740.0608793,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,912,0.0,53327.5613787,0.0,0.0,14526.4645423,0.0,0.0,6766.79316052,0.0
2019,913,0.0,51333.8550283,0.0,0.0,14323.9057742,0.0,0.0,5919.79194634,0.0
2019,914,0.0,50394.1707821,0.0,0.0,14169.3609363,0.0,0.0,5270.94662013,0.0
2019,915,0.0,50546.9415338,0.0,0.0,14203.120731,0.0,0.0,4942.83733586,0.0
2019,916,0.0,51476.0567342,0.0,0.0,14448.4419057,0.0,0.0,4711.50185734,0.0
2019,917,0.0,53864.3843093,0.0,0.0,15000.0,0.0,0.0,4643.29936566,0.0
2019,918,0.0,61771.7048166,0.0,0.0,15000.0,0.0,0.0,4611.9630857,0.0
2019,919,0.0,69073.9725572,0.0,0.0,15000.0,0.0,0.0,4641.44023206,0.015823011785
2019,920,0.0,67374.4679187,3155.65946851,0.0,15000.0,0.0,0.0,4905.30248099,107.580657126
2019,921,0.0,67090.5799048,3070.03162814,0.0,15000.0,332.980649687,0.0,4893.98274947,905.994008783
2019,922,0.0,66404.7764334,4614.94617324,0.0,15000.0,347.757897454,0.0,4347.67842995,2360.12879182
2019,923,0.0,66309.7066705,5668.0668233,0.0,15000.0,467.946179293,0.0,3976.27181021,3172.08664157
2019,924,0.0,65334.2692458,5859.75613131,0.0,15000.0,493.560075423,0.0,3769.36938977,3501.56921596
2019,925,0.0,65191.6852681,5411.97214709,0.0,15000.0,454.154081377,0.0,3598.13556772,3599.07061458
2019,926,0.0,66456.2581404,3663.37021768,0.0,15000.0,320.173701622,0.0,3102.9564593,3521.90178611
2019,927,0.0,67419.1005805,1976.45086927,0.0,15000.0,136.935829309,0.0,3448.88710927,3278.27487365
2019,928,0.0,67713.6638253,762.583988132,0.0,15000.0,8.86634866029,0.0,3859.47844207,2867.68354085
2019,929,0.0,71670.7099455,61.8352606501,0.0,15000.0,0.985149851144,0.0,4689.14085173,1970.7402948
2019,930,0.0,73973.3695898,0.0,0.0,15000.0,0.0,0.0,6109.68364643,646.971305863
2019,931,0.0,72039.5524341,0.0,0.0,15000.0,0.0,0.0,6899.28383073,58.2919754158
2019,932,0.0,68645.9738537,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,933,0.0,65522.9310753,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,934,0.0,62835.7290361,0.0,0.0,15000.0,0.0,0.0,7083.84258128,0.0
2019,935,0.0,57887.6241927,0.0,0.0,14720.0206984,0.0,0.0,6849.74213688,0.0
2019,936,0.0,54924.4481037,0.0,0.0,14150.6054948,0.0,0.0,6517.02457614,0.0
2019,937,0.0,52714.5567273,0.0,0.0,14002.8126159,0.0,0.0,5634.07880553,0.0
2019,938,0.0,51773.9116589,0.0,0.0,14021.5680574,0.0,0.0,5129.93336032,0.0
2019,939,0.0,52201.4775991,0.0,0.0,14082.3356878,0.0,0.0,4762.19289845,0.0
2019,940,0.0,53196.8895408,0.0,0.0,14308.1512033,0.0,0.0,4591.68666926,0.0
2019,941,0.0,54959.3454385,0.0,0.0,15000.0,0.0,0.0,4537.30900698,0.0
2019,942,0.0,62866.0523042,0.0,0.0,15000.0,0.0,0.0,4498.59948467,0.0
2019,943,0.0,69680.1651424,0.0,0.0,15000.0,0.0,0.0,4555.72628982,0.015823011785
2019,944,0.0,66398.0779942,5013.98717731,0.0,15000.0,0.0,0.0,4877.56502248,127.944873293
2019,945,0.0,65216.7581227,5619.96000838,0.0,15000.0,296.530105194,0.0,4675.35817915,968.858834605
2019,946,0.0,63243.7847112,8030.13561022,0.0,15000.0,386.178741648,0.0,4099.93308247,2413.4048725
2019,947,0.0,62380.5294555,9317.63225542,0.0,15000.0,534.936369171,0.0,3537.61974787,3263.27465848
2019,948,0.0,60857.5616119,9488.11181457,0.0,15000.0,578.282962621,0.0,3175.86325916,3700.60688121
2019,949,0.0,57043.7992188,11346.0705475,0.0,15000.0,515.233372148,0.0,3043.0684219,3838.93165023
2019,950,0.0,57930.1322346,9192.88025323,0.0,15000.0,391.104490904,0.0,2497.3486458,3863.91618584
2019,951,0.0,60148.787668,6204.11237195,0.0,15000.0,181.26757261,0.0,2825.12608402,3749.04112028
2019,952,0.0,63533.0791074,2484.13617183,0.0,15000.0,13.792097916,0.0,3396.70408157,3297.27831081
2019,953,0.0,69524.2747645,12.6469648325,0.0,15000.0,0.985149851144,0.0,4389.94912939,2226.61421838
2019,954,0.0,71867.0270922,0.0,0.0,15000.0,0.0,0.0,5913.70824145,725.896488647
2019,955,0.0,69208.3401525,0.0,0.0,15000.0,0.0,0.0,6686.40106112,62.8806488334
2019,956,0.0,64508.3223125,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,957,0.0,61590.2461156,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,958,0.0,60371.505515,0.0,0.0,15000.0,0.0,0.0,7006.42353667,0.0
2019,959,0.0,56172.5563202,0.0,0.0,14888.8196719,0.0,0.0,6765.87150522,0.0
2019,960,0.0,52863.4841896,0.0,0.0,14356.9153512,0.0,0.0,6423.93739156,0.0
2019,961,0.0,50877.4644179,0.0,0.0,14161.8587597,0.0,0.0,5713.34116072,0.0
2019,962,0.0,49699.4962321,0.0,0.0,14091.3382997,0.0,0.0,5181.54605672,0.0
2019,963,0.0,49189.2995709,0.0,0.0,14064.330464,0.0,0.0,4765.87951962,0.0
2019,964,0.0,49128.7677636,0.0,0.0,14107.0928706,0.0,0.0,4534.5440411,0.0
2019,965,0.0,48601.2763003,0.0,0.0,14325.4062095,0.0,0.0,4423.02375066,0.0
2019,966,0.0,48891.4446462,0.0,0.0,14821.3000825,0.0,0.0,4324.40663432,0.0
2019,967,0.0,52278.1259105,0.0,0.0,15000.0,0.0,0.0,4258.95328551,0.015823011785
2019,968,0.0,50781.3503862,4994.91494362,0.0,15000.0,0.0,0.0,4262.25481257,140.492521639
2019,969,0.0,53014.2206136,5315.23686176,0.0,15000.0,275.84195832,0.0,3336.30406532,1065.5216136
2019,970,0.0,52450.7910782,7618.37130149,0.0,15000.0,369.431194179,0.0,2217.91069422,2680.68718757
2019,971,0.0,51510.7586726,9104.64413541,0.0,15000.0,481.738277209,0.0,1784.98448582,3546.79138365
2019,972,0.0,50079.0177665,9412.68806454,0.0,15000.0,522.129421106,0.0,1619.63426287,3913.06246044
2019,973,0.0,47569.8494272,10051.626978,0.0,14925.6932493,528.040320213,0.0,1556.92191909,4022.77922416
2019,974,0.0,48576.0449799,7659.92561451,0.0,14845.5812428,392.089640755,0.0,1441.72676931,4025.53242821
2019,975,0.0,50690.3426198,5010.27197235,0.0,15000.0,198.01512008,0.0,1471.73169803,3877.555622
2019,976,0.0,54803.2243297,1942.02160686,0.0,15000.0,22.6584465763,0.0,2006.76919106,3390.4442042
2019,977,0.0,61988.7800818,22.8001619516,0.0,15000.0,0.985149851144,0.0,3048.27428425,2275.20668757
2019,978,0.0,64003.6960775,0.0,0.0,15000.0,0.0,0.0,4613.33929829,735.026366447
2019,979,0.0,61422.1649506,0.0,0.0,15000.0,0.0,0.0,5578.08088568,63.3711621988
2019,980,0.0,56866.6303145,0.0,0.0,15000.0,0.0,0.0,6499.51312557,0.0
2019,981,0.0,54493.0143029,0.0,0.0,15000.0,0.0,0.0,6543.75257963,0.0
2019,982,0.0,54506.1381327,0.0,0.0,15000.0,0.0,0.0,6359.42152105,0.0
2019,983,0.0,51020.6269462,0.0,0.0,14821.3000825,0.0,0.0,6031.31223678,0.0
2019,984,0.0,47718.2805721,0.0,0.0,14498.7064889,0.0,0.0,5752.97233832,0.0
2019,985,0.0,45423.83683,0.0,0.0,14293.8970678,0.0,0.0,5242.37530605,0.0
2019,986,0.0,43927.8364504,0.0,0.0,14231.6290021,0.0,0.0,4729.93496319,0.0
2019,987,0.0,43456.0726827,0.0,0.0,14199.3696427,0.0,0.0,4330.85822137,0.0
2019,988,0.0,43374.402784,0.0,0.0,14191.1172484,0.0,0.0,4069.10811818,0.0
2019,989,0.0,42163.7666387,0.0,0.0,14377.9214457,0.0,0.0,3989.84576299,0.0
2019,990,0.0,40167.1778213,0.0,0.0,14812.2974706,0.0,0.0,3976.0209336,0.0
2019,991,0.0,41545.7749608,0.0,0.0,15000.0,0.0,0.0,3952.93208224,0.0474690353549
2019,992,0.0,41654.8368441,3132.28675785,0.0,15000.0,0.0,0.0,3869.09083195,163.151074515
2019,993,0.0,44832.4420006,3569.67580216,0.0,15000.0,400.955989416,0.0,2765.4353537,1173.71936818
2019,994,0.0,46237.4902815,5412.48107928,0.0,15000.0,531.980919618,0.0,1347.17074514,2815.02455763
2019,995,0.0,48123.9633052,6266.68558427,0.0,15000.0,691.575195503,0.0,983.14870785,3640.79589666
2019,996,0.0,47457.2364379,5889.54138752,0.0,14987.7608981,742.802987762,0.0,1032.48157898,3988.69645678
2019,997,0.0,46509.9060154,4722.10184509,0.0,14602.4372012,729.010889846,0.0,1225.79140812,4104.14115076
2019,998,0.0,45642.9121007,3309.0643528,0.0,14659.6385067,545.773017534,0.0,1202.86092745,4100.34362793
2019,999,0.0,46374.6083095,2034.08743938,0.0,15000.0,284.708306981,0.0,1117.98786949,3936.3697568
2019,1000,0.0,48515.8496817,765.904770649,0.0,15000.0,28.5693456832,0.0,1563.64860392,3447.39122361
2019,1001,0.0,54372.0388174,5.70004048791,0.0,15000.0,1.97029970229,0.0,2537.23531678,2350.3027015
2019,1002,0.0,58833.4118321,0.0,0.0,15000.0,0.0,0.0,4136.94110537,769.030018773
2019,1003,0.0,57896.7847981,0.0,0.0,15000.0,0.0,0.0,5189.94134388,64.4154809766
2019,1004,0.0,54798.8661168,0.0,0.0,15000.0,0.0,0.0,5956.65815805,0.0
2019,1005,0.0,53200.4989531,0.0,0.0,15000.0,0.0,0.0,6146.51914839,0.0
2019,1006,0.0,53748.5312678,0.0,0.0,15000.0,0.0,0.0,6095.82810728,0.0
2019,1007,0.0,50053.0788523,0.0,0.0,14782.2887642,0.0,0.0,5928.08684397,0.0
2019,1008,0.0,46602.7658382,0.0,0.0,14358.4157865,0.0,0.0,5471.86747398,0.0
2019,1009,0.0,44654.2181376,0.0,0.0,14222.6263902,0.0,0.0,4875.55649947,0.0
2019,1010,0.0,43976.8383896,0.0,0.0,14169.3609363,0.0,0.0,4551.13383637,0.0
2019,1011,0.0,44475.5051828,0.0,0.0,14192.6176838,0.0,0.0,4267.26400616,0.0
2019,1012,0.0,45792.7926076,0.0,0.0,14479.2008297,0.0,0.0,4122.56412517,0.0
2019,1013,0.0,48480.4966674,0.0,0.0,15000.0,0.0,0.0,4048.83170174,0.0
2019,1014,0.0,56109.9831171,0.0,0.0,15000.0,0.0,0.0,4050.67501232,0.0
2019,1015,0.0,63497.6734848,0.0,0.0,15000.0,0.0,0.0,4194.38994597,0.0632920471398
2019,1016,0.0,64806.4372934,1353.73416927,0.0,15000.0,0.0,0.0,4470.46517023,158.087710744
2019,1017,0.0,65048.8347003,1960.66124818,0.0,15000.0,362.535145221,0.0,4151.36183645,1116.81981781
2019,1018,0.0,65347.0012782,3101.92895293,0.0,15000.0,459.079830633,0.0,3509.29902389,2708.18758205
2019,1019,0.0,66504.0615241,3800.78190802,0.0,15000.0,575.327513068,0.0,3089.20555919,3554.08579208
2019,1020,0.0,64799.7512299,3909.08267729,0.0,15000.0,598.971109495,0.0,2869.31636668,3897.47679384
2019,1021,0.0,63995.8033837,3815.65545116,0.0,15000.0,501.441274232,0.0,2772.62501883,4017.20952401
2019,1022,0.0,63430.0592072,2983.97119542,0.0,15000.0,356.624246114,0.0,2256.63555728,4041.95671444
2019,1023,0.0,64051.1130283,1825.89600522,0.0,15000.0,168.460624546,0.0,2575.44373758,3873.37834689
2019,1024,0.0,64460.2525681,676.574448627,0.0,15000.0,11.8217982137,0.0,3170.08231424,3333.1174325
2019,1025,0.0,67860.5319759,0.0,0.0,15000.0,8.86634866029,0.0,4236.75047908,2178.89201484
2019,1026,0.0,70614.9008413,0.0,0.0,15000.0,0.0,0.0,5705.12695675,684.709188971
2019,1027,0.0,68838.2768075,0.0,0.0,15000.0,0.0,0.0,6255.73095053,62.2160823385
2019,1028,0.0,64326.5043828,0.0,0.0,15000.0,0.0,0.0,7022.09167665,0.0
2019,1029,0.0,61108.8378055,0.0,0.0,15000.0,0.0,0.0,7026.69995312,0.0
2019,1030,0.0,58929.8806103,0.0,0.0,15000.0,0.0,0.0,6803.65937223,0.0
2019,1031,0.0,53764.7355423,0.0,0.0,14358.4157865,0.0,0.0,6506.88636792,0.0
2019,1032,0.0,50076.1385884,0.0,0.0,13813.007548,0.0,0.0,6148.36245898,0.0
2019,1033,0.0,47881.6203695,0.0,0.0,13553.4322378,0.0,0.0,5457.1209893,0.0
2019,1034,0.0,47215.7704895,0.0,0.0,13446.1511125,0.0,0.0,4920.71760883,0.0
2019,1035,0.0,47651.9838308,0.0,0.0,13429.646324,0.0,0.0,4621.17963863,0.0
2019,1036,0.0,49111.4729615,0.0,0.0,13637.4566157,0.0,0.0,4449.75175415,0.0
2019,1037,0.0,51574.0606127,0.0,0.0,14290.8961972,0.0,0.0,4394.45243658,0.0
2019,1038,0.0,59096.0229415,0.0,0.0,15000.0,0.0,0.0,4378.7842966,0.0
2019,1039,0.0,66922.939645,0.0,0.0,15000.0,0.0,0.0,4422.9446356,0.0791150589248
2019,1040,0.0,67293.9117422,1229.27480308,0.0,15000.0,0.0,0.0,4655.15217629,159.575073851
2019,1041,0.0,66794.9971799,1526.72021943,0.0,15000.0,394.059940458,0.0,4415.61071032,1147.50063766
2019,1042,0.0,66714.6818504,2567.62649701,0.0,15000.0,535.921519022,0.0,3591.19343502,2874.21844471
2019,1043,0.0,66943.7414412,3242.38151308,0.0,15000.0,655.124651011,0.0,3102.69206064,3712.9488304
2019,1044,0.0,65644.84248,3420.03701605,0.0,15000.0,691.575195503,0.0,2955.00984696,4019.15575446
2019,1045,0.0,65126.216157,3490.62591031,0.0,15000.0,733.936639102,0.0,2919.18836027,4111.19821402
2019,1046,0.0,64824.7143798,3086.5719242,0.0,15000.0,503.411573935,0.0,2423.84806968,4111.60961232
2019,1047,0.0,65147.9787933,2129.44860781,0.0,15000.0,262.049860404,0.0,2766.25045369,3968.28477157
2019,1048,0.0,65884.8034745,744.567788733,0.0,15000.0,28.5693456832,0.0,3423.88657913,3515.25612116
2019,1049,0.0,69586.1596932,0.0,0.0,15000.0,3.94059940458,0.0,4439.85290958,2436.61723079
2019,1050,0.0,72503.2069443,0.0,0.0,15000.0,0.0,0.0,6046.81908629,806.609671762
2019,1051,0.0,70383.086222,0.0,0.0,15000.0,0.0,0.0,6748.94689637,66.6939946736
2019,1052,0.0,66091.471887,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,1053,0.0,62528.8137489,0.0,0.0,15000.0,0.0,0.0,7200.0,0.0
2019,1054,0.0,60188.7936911,0.0,0.0,14897.0720661,0.0,0.0,6964.0273932,0.0
2019,1055,0.0,55544.1785114,0.0,0.0,14050.8265461,0.0,0.0,6683.84418415,0.0
2019,1056,0.0,51597.1203488,0.0,0.0,13487.4130838,0.0,0.0,6242.37129885,0.0
2019,1057,0.0,49690.8488311,0.0,0.0,13216.5845087,0.0,0.0,5467.25919752,0.0
2019,1058,0.0,49021.1556618,0.0,0.0,13094.2990302,0.0,0.0,5000.90161931,0.0
2019,1059,0.0,49410.2887085,0.0,0.0,13238.3408208,0.0,0.0,4691.22544089,0.0
2019,1060,0.0,50694.9081738,0.0,0.0,13491.9143897,0.0,0.0,4529.01410934,0.0
2019,1061,0.0,52641.5342297,0.0,0.0,14163.359195,0.0,0.0,4368.64608837,0.0
2019,1062,0.0,59280.5191735,0.0,0.0,15000.0,0.0,0.0,4376.94098601,0.0
2019,1063,0.0,66499.232057,0.0,0.0,15000.0,0.0,0.0,4485.50643443,0.18987614142
2019,1064,0.0,63936.4531098,4043.05907536,0.0,15000.0,27.584195832,0.0,4719.46962656,176.363289355
2019,1065,0.0,63530.3041785,4298.26312024,0.0,15000.0,292.58950579,0.0,4368.66033547,1182.4694937
2019,1066,0.0,61766.9239793,6784.33323438,0.0,15000.0,418.688686736,0.0,3575.06266314,2765.92575206
2019,1067,0.0,60851.3887855,8395.87972599,0.0,15000.0,514.248222297,0.0,3038.58915023,3567.83598932
2019,1068,0.0,59515.2002958,8816.19409545,0.0,15000.0,531.980919618,0.0,2786.16169117,3897.68249299
2019,1069,0.0,61197.183979,7203.80786574,0.0,15000.0,460.064980484,0.0,2658.73953956,4010.35815991
2019,1070,0.0,63029.9936093,5149.28679907,0.0,15000.0,293.574655641,0.0,2218.70739177,3986.79769536
2019,1071,0.0,64848.3353067,2820.41311401,0.0,15000.0,143.831878267,0.0,2553.44486204,3816.11486724
2019,1072,0.0,66417.5617852,873.760224256,0.0,15000.0,10.8366483626,0.0,3097.98708052,3344.38341689
2019,1073,0.0,70253.3976359,0.0,0.0,15000.0,0.985149851144,0.0,4107.13733235,2280.85550278
2019,1074,0.0,72496.3021917,0.0,0.0,15000.0,0.0,0.0,5521.97183077,759.108990383
2019,1075,0.0,70236.9636031,0.0,0.0,15000.0,0.0,0.0,6085.89684791,70.7605087023
2019,1076,0.0,65956.5649596,0.0,0.0,15000.0,0.0,0.0,7002.7369155,0.0
2019,1077,0.0,61720.7200106,0.0,0.0,15000.0,0.0,0.0,7023.93498724,0.0
2019,1078,0.0,59609.4178216,0.0,0.0,14804.795294,0.0,0.0,6699.51232413,0.0
2019,1079,0.0,54690.9682757,0.0,0.0,13936.7934619,0.0,0.0,6438.68387624,0.0
2019,1080,0.0,51156.1028958,0.0,0.0,13432.6471946,0.0,0.0,6091.21983082,0.0
2019,1081,0.0,48648.3565948,0.0,0.0,13147.564484,0.0,0.0,5433.15795168,0.0
2019,1082,0.0,47840.3050089,0.0,0.0,13120.5566482,0.0,0.0,4939.15071468,0.0
2019,1083,0.0,47995.9582276,0.0,0.0,13112.304254,0.0,0.0,4646.98598683,0.0
2019,1084,0.0,49128.7677636,0.0,0.0,13351.6236874,0.0,0.0,4432.24030359,0.0
2019,1085,0.0,51705.6932729,0.0,0.0,14032.8213223,0.0,0.0,4378.7842966,0.0
2019,1086,0.0,58785.3484889,0.0,0.0,15000.0,0.0,0.0,4338.23146371,0.0
2019,1087,0.0,66423.2031254,0.0,0.0,15000.0,0.0,0.0,4446.74944309,0.237345176774
2019,1088,0.0,66847.6898524,1166.37078484,0.0,15000.0,74.8713886869,0.0,4757.29404422,151.442045794
2019,1089,0.0,66119.8251301,1806.67109188,0.0,15000.0,315.247952366,0.0,4490.62117372,1033.78065196
2019,1090,0.0,64655.0865903,3735.89305425,0.0,15000.0,482.72342706,0.0,3689.13439455,2660.14891828
2019,1091,0.0,63639.3051508,5223.67996142,0.0,15000.0,585.179011579,0.0,3040.99060856,3557.13963335
2019,1092,0.0,61299.6793702,6366.75437542,0.0,15000.0,582.223562026,0.0,2843.00340095,3905.3566537
2019,1093,0.0,58861.9320654,7966.41730048,0.0,15000.0,528.040320213,0.0,2881.04428011,4012.93731083
2019,1094,0.0,59039.5525417,6964.03718941,0.0,15000.0,332.980649687,0.0,2499.86714464,3999.64598093
2019,1095,0.0,60502.2916877,5038.18690277,0.0,15000.0,156.638826332,0.0,2904.03317913,3833.26701201
2019,1096,0.0,62605.5962495,2386.54842509,0.0,15000.0,20.688146874,0.0,3560.64305799,3322.27866943
2019,1097,0.0,67619.9529007,121.036797235,0.0,15000.0,0.0,0.0,4595.69025377,2268.7983678
